PROGRAM_ID,FILM_NAME,FILM_TYPE,EPISODE_NO,DURATION,DIRECTOR_NAME,PRODUCER_NAME,ACTOR_NAME,ACTRESS_NAME
787,Sada,Drama,0,57,Dorice Prati,Marlane Hicks,Keelia More,Adaline Tierny
926,Forbidden Door (Pintu Terlarang),Drama|Mystery|Thriller,0,232,Moishe Stoker,Harvey Lebrun,Benoit Geffinger,Siusan Simison
958,Tribute,Drama|Mystery|Romance,0,156,Jasmine Brissenden,Rogerio Vodden,Sigrid Yaldren,Diann O'Mahoney
25,Seconds Apart ,Horror|Thriller,0,183,Glenna Webborn,Belle Skrines,Phyllis Alcorn,Norma Adamiec
259,Jackass 2.5,Comedy|Documentary,0,105,Jabez Herity,Randie Casine,Flore Ruseworth,Jennilee Mosedill
495,Papadopoulos & Sons,Comedy|Drama,0,73,Nathan Willden,Carey Vitler,Pippy Wyard,Yetta Le Count
589,Muscle Shoals,Documentary,0,233,Doro Walcar,Freddie Heinsh,Tuesday Ethersey,Fina Beloe
106,"Severed Arm, The",Crime|Horror,0,204,Leone Tilford,Marillin Jenton,Daune Keirl,Winslow Beaudry
33,Outside Providence,Comedy,0,167,Simona Turmall,Anna-diane Kirtland,Burton Vause,Cozmo MacCarrick
50,"Proposition, The",Drama|Romance,0,166,Eyde Speller,Leonore Redington,Eleonore Flannigan,Austina Sandercroft
783,Caroline?,(no genres listed),0,194,Rodrick Ickov,Rozelle Molfino,Jean Housecroft,Niel Wiz
381,"Dead Calling, A",Horror,0,166,Wittie Bremley,Lulu Embery,Dinnie Greensted,Alastair Gertray
803,"Millionaire for Christy, A (Golden Goose) (No Room for the Groom)",Comedy|Romance,0,53,James Raison,Audi Sparsholt,Ailene Klosa,Lynsey Saphin
699,Standing Up,Adventure|Children,0,174,Nadine Whitely,Idell Harte,Alma Ibotson,Hans Eason
388,"Other Side of the Bed, The (Otro lado de la cama, El)",Comedy|Drama|Musical|Romance,0,220,Agustin Vass,Gray Bransom,Evelyn Walbridge,Franchot Dohrmann
711,"Turkish Dance, Ella Lola",(no genres listed),0,170,Ollie Streeting,Bob Dovidian,My Pol,Noelle Champney
165,Antarctica,Adventure|Drama,0,77,Mercie Barnaby,Maressa Stimpson,Raye Gormally,Hyacinthie Toffel
32,Mutants,Horror|Sci-Fi,0,155,Maryl Philippet,Anjela Osinin,Errick Turfes,Lauritz Isles
892,April Fool's Day,Horror,0,95,Zebulon Melland,Natividad MacCrossan,Karlen Wetherburn,Linda Bediss
695,"King Is Alive, The",Drama,0,109,Cleo Matschek,Corri Georgeot,Samuele Rigg,Bobbie Muncer
716,Rage of Angels: The Story Continues,Drama,0,231,Benedetta Ifill,Jo Tidmas,Talyah Truse,Faith Stovin
836,Teen Spirit,Comedy,0,98,Hailee Durman,Judye Goodbur,Richardo Thoma,Haskell Canet
193,"Pursuit of Happiness, The",Drama,0,45,Kare Pilfold,Edmund Chainey,Renault Jaggers,Valaria Pont
47,Blood River,Horror|Thriller|Western,0,179,Justine Jehan,Hulda Patrickson,Orlando Josovitz,Dean Alu
825,Jade,Thriller,0,70,Emmott Coopland,Beverley Tant,Onida Calveley,Kalli Marishenko
785,Implanted,Drama|Mystery|Sci-Fi|Thriller,0,151,Valene Tuckett,Carmelle Cranton,Gawain Iacopetti,Ashlie Barneville
91,Alien Raiders,Mystery|Sci-Fi|Thriller,0,225,Morty Kitchingman,Tabbatha Outibridge,Ibrahim Reddecliffe,Lari Paulitschke
681,Orgy of the Dead,Horror,0,157,Mortimer Labbett,Trish McCrisken,Jo McCorrie,Katerine Acock
942,"Hitchhiker's Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,0,229,Idaline Scrase,Olivero Course,Dorris Methven,Editha Duckworth
977,Popeye,Adventure|Comedy|Musical,0,212,Gaultiero Valenta,Al Broggelli,Pat Poate,Lammond Wonfar
251,Emma,Comedy|Drama|Romance,0,181,Aube Gainsburgh,Elysha Breckell,Giuseppe Chantillon,Chrotoem Brekonridge
136,Lips of Blood (Lèvres de sang),Horror,0,174,Kristo McAlister,Alyssa Vsanelli,Alessandro Helmke,Jolene Losseljong
333,Advertising and the End of the World,Documentary,0,174,Irene Bremond,Ranice Bednall,Guillermo Ciccoloi,Cecilio Sterland
588,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action|Comedy,0,94,Marget Denkin,Fidelio Itscovitz,Nevil Van Arsdall,Darrick Guido
4,"Student of Prague, The (a.k.a. Bargain with Satan, A) (Student von Prag, Der)",Drama|Horror,0,174,Artur Ducket,Rebe Fitzmaurice,Carmella Wylam,Gaven Hedgecock
474,"Next Karate Kid, The",Action|Children|Romance,0,49,Nomi Labrom,Curtis Pitkethly,Annamaria Chalcot,Lisha Dionsetti
670,Ex-Lady,Comedy|Drama,0,59,Irwinn Mashal,Burg Filipchikov,Mellie Canfer,Saunders Gaynes
790,On a marché sur Bangkok,Comedy,0,144,Chauncey Briztman,Lelia Kiebes,Boycie McGuffie,Lamond Capitano
653,Fight for Your Right Revisited,Comedy,0,170,Alfredo Prall,Gussy Morgans,Alfred Macenzy,Indira Pulford
387,Kiss of Death,Crime|Drama|Film-Noir,0,148,Francene Witham,Rivi Bakes,Theresita Ceschelli,Jess Malatalant
653,Liebestraum,Mystery|Thriller,0,162,Gail Fripp,Amargo Morant,Walther MacNaughton,Jaime Stratley
997,Shaft,Action|Crime|Thriller,0,232,Erna Lattos,Griff Calafate,Germana Digges,Kelcie Harle
486,Table 7,Comedy|Drama,0,48,Dennis Foxon,Marla Jumel,Molli Wince,Amitie Milsted
757,Violets Are Blue...,Drama|Romance,0,238,Mic Couch,Ethelyn Voysey,Jessie Jirsa,Olivette Tromans
385,"Fallen Sparrow, The",Film-Noir|Thriller,0,217,Alisun McGibbon,Gwyn Hadgraft,Yovonnda Hallbord,Carolynn Sydall
961,Screamers,Action|Horror,0,35,Carilyn Guyon,Corny Barnaby,Fredra Spillman,Jordan McCaig
436,"Show of Force, A",Drama|Thriller,0,103,Sarina O'Sheeryne,Mahalia Barrell,Rayna Juszczyk,Cristy Skahill
158,(Untitled),Comedy|Drama,0,163,Tann Igo,Ann Ormistone,Clifford Burgise,Cordy Glyne
783,K2,Adventure|Drama,0,179,Sheelagh Marriot,Celine Sonier,Catarina Arkin,Goober Heminsley
905,Fever,Thriller,0,77,Keenan MacCart,Jacquetta McKilroe,Joell MacNeilley,Harwell Dunckley
266,Stay,Thriller,0,97,Arabel Cardew,Aurora Hards,Elysha Sabathier,Bertine Zecchii
991,Manolito Four Eyes,Comedy,0,86,Gardiner Aleksandrikin,Leonerd Shorbrook,Yasmeen Goldin,Viole Wines
517,Street Smart,Crime|Drama,0,202,Brunhilde Sutterfield,Jamey Barwell,Fraser Katz,Eada Montez
304,"Perfect Day, A (Un giorno perfetto)",Drama,0,237,Ulrica Staves,Ches Helliar,Marga Prosek,Marijo D'Adda
275,Dry Cleaning (Nettoyage à sec),Drama,0,194,Tiffie Prydie,Flori Toombs,Melvyn Hassekl,Ozzie Belcham
572,Camp Rock 2: The Final Jam,Comedy|Musical|Romance,0,44,Crin Sclater,Maximilien Keppy,Nichols Wyllis,Damaris Orwin
325,"Man with Two Brains, The",Comedy,0,182,Faber Rattrie,Sasha Colleck,Katinka Lente,Brigid Marnes
655,Love Me No More (Deux jours à tuer),Drama|Romance,0,72,Vi Inge,Janice Grimston,Sherwood Priddy,Karissa Devons
849,Super Fly (Superfly),Action|Crime|Drama,0,41,Agnese Doulton,Jandy Duddin,Natty Verden,Amelie Yegorov
305,The Ghost Story of Oiwa's Spirit,Horror,0,82,Caz Ligoe,Chance Langelay,Kristi Gellett,Irv Lukins
721,"Cooler, The",Comedy|Drama|Romance,0,178,Hillard Reisin,Sheri Bradnock,Jana Degg,Moira Maylor
888,Dead Air,Horror|Sci-Fi|Thriller,0,211,Roger Dellow,Giavani O'Noland,Alyss Taw,Neddy Plet
803,"Skeleton Twins, The",Drama,0,180,Matias Hollyard,Aristotle Magowan,Alexine Jaquet,Coleman Lympany
647,One Point O,Drama|Mystery|Sci-Fi|Thriller,0,76,Dena Williscroft,Chryste Mustoe,Gwynne Basini-Gazzi,Tabitha Kendal
119,Asterix at the Olympic Games (Astérix aux jeux olympiques),Adventure|Children|Comedy|Fantasy,0,146,Ciel Prenty,Rosalynd Wield,Angie Tarbert,Phylis Malins
420,Death Ship,Horror,0,207,Tamarra Capper,Ardella Penn,Wolfy Yurenin,Daryl Tue
585,What Time Is It There? (Ni neibian jidian),Drama,0,60,Giavani Yokley,Jonas Lauderdale,Atalanta Stoakley,Frannie Sammut
348,I Am Maria (Jag är Maria),Drama,0,103,Daren Straffon,Jory Coxon,Lorens Ohms,Marja Renouf
114,Fire Down Below,Action|Drama|Thriller,0,64,Blair Fink,Levy Rowbotham,Marybeth Norree,Star MacTrustrie
260,Family Viewing,Drama,0,60,Junia Ellwand,Kayley Willan,Christi Leacy,Enid Felder
693,"Convent, The",Horror|Sci-Fi,0,96,Charlot Kyndred,Pryce Avon,Ravid Rolingson,Eward Adenot
27,Kippur,Drama|War,0,45,Asher Ferrierio,Farah Hirsch,Luelle Shakelade,Charmian Botterman
712,Comme un chef,Comedy,0,182,Sandy Takis,Boone Cardon,Emile Trewhitt,Natala Warriner
943,Mystics in Bali (Leák),Fantasy|Horror|Thriller,0,162,Inness Barber,Gena Yansons,Trish Bartolijn,Marmaduke Forkan
351,Rugrats Go Wild!,Adventure|Animation|Children|Comedy,0,191,Aurel Doncaster,Josy Pentycost,Jolyn Meier,Kaspar Brooksbie
112,Monty Python's Life of Brian,Comedy,0,135,Carol Tetther,Othelia Knath,Dre Killock,Demetria Ubsdall
194,Magic in the Water,Adventure|Children|Fantasy,0,165,Moise Duignan,Alysa Storrie,Wendi Iannello,Justinn Treadger
187,Snowbeast,Horror,0,152,Candie Jakubovits,Arri Thys,Eugene Tynan,Guillema Toby
682,"Lovely Bones, The",Crime|Drama|Fantasy|Horror|Thriller,0,170,Raimondo Akerman,Devondra Laws,Francklyn Pudner,Marjory Hellin
887,"Way Ahead, The (a.k.a. The Immortal Battalion)",Drama|War,0,65,Elbertine Sedwick,Karlis Ive,Jasmina Waldron,Kellsie Kunz
377,"Misérables, Les",Drama|War,0,88,Burnard Waliszek,Johna Ayers,Oliviero Brok,Emiline Petre
26,Catastroika,Documentary,0,198,Moses Sabatini,Maris Rielly,Diannne MacRury,Chloris McLagain
14,Our Beloved Month of August (Aquele Querido Mês de Agosto),Romance,0,171,Omar Byrd,Corina Hallbord,Kylynn Shapiro,Maxim Dominetti
966,Moebius,Drama,0,157,Nesta Martynov,Karim Tiery,Fair Ranner,Trula Neagle
154,Clouds of May (Mayis sikintisi),Drama,0,88,Susan Burgot,Andrej Twinbourne,Ivie Stibbs,Brendan Neilly
638,Doomed to Die,Crime|Drama|Mystery|Thriller,0,145,Kassi Quinby,Eryn Boliver,Sarajane Gilli,Gail Hopkynson
124,"Collection, The",Action|Horror|Thriller,0,132,Marlon Loveland,Daren Spreadbury,Zollie Thatcher,Jefferey Fevers
554,Advise and Consent,Drama,0,153,Brig Plunkett,Evey De Simoni,Daphne Bodycomb,Claudetta Roseburgh
181,God Save My Shoes,Documentary,0,152,Elliott Tesdale,Michaeline Buxton,Valina MacRirie,Stacey Sayre
716,"Favor, The",Comedy|Romance,0,50,Matthiew Durham,Mae Willerstone,Odilia McGraw,Barthel Hegges
743,Don't Go In the Woods,Horror,0,90,Keene Bumpas,Gray Atwater,Sergio Gudgion,Doralia Ethelstone
637,"Fairy, The (La fée) ",Comedy|Drama,0,38,Nappy Beynkn,Rooney Willshee,Myrtice Stockdale,Yurik Dring
796,Ciao Manhattan (Ciao! Manhattan),Documentary|Drama|Romance,0,80,Aurea Attow,Thomasina Tremathick,Codi Eyckelbeck,Modesta MacKnockiter
800,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama,0,48,Giuditta Koschke,Ulrica Bone,Norry Caplis,Mignon Mould
45,Beyond the Mat,Documentary,0,53,Jamey MacMorland,Trip Molines,Thatch Abramowitch,Maryl Baxstair
805,When Animals Dream (Når dyrene drømmer),Drama|Horror|Mystery,0,134,Cherrita Storcke,Ajay Paskerful,Gibbie Pauletti,Geri Greenrde
87,The Vengeance of Fu Manchu,Action|Crime|Drama|Horror,0,80,Maisey MacCallum,Reggie Petofi,Sandie Beagles,Percy Franzewitch
886,"Brothers Bloom, The",Adventure|Comedy|Crime|Romance,0,92,Evelin Sinkins,Friedrick Piscotti,Torrence Higgoe,Zarla Cockney
88,Molière,Comedy|Drama|Romance,0,194,Jodie Gaitskell,Korrie Ingold,Shayne Ginnell,Suellen Oventon
205,Saturn 3,Adventure|Sci-Fi|Thriller,0,75,Matthiew Castletine,Emmaline Pagen,Consuelo Vamplew,Sylvan Worvill
911,Chastity Bites,Comedy|Horror,0,230,Brittani Le Fevre,Eveline Larkworthy,Reynolds Preece,Dorena Sikorski
342,Bleeder,Drama|Thriller,0,112,Corbin Kennagh,Sosanna Russel,Francine Aleksic,Kristal Seeds
377,Zatoichi's Revenge (Zatôichi nidan-kiri) (Zatôichi 10),Action|Drama,0,111,Candra Jozef,Joanna Robertz,Skelly Ibbotson,Galven Legg
708,Patty Hearst,(no genres listed),0,87,Manolo Patrick,Luciano Topliss,Ara Plewes,Blaire Callander
510,"Spanish Main, The",Adventure|Drama|Romance,0,48,Annissa Glazyer,Ronica Bennit,Gare Duchesne,Eugine Parratt
342,Kabul Express,Action|Comedy|Drama|Thriller,0,120,Antonie Pavek,Amery Dawes,Jared Alebrooke,Karleen Doley
613,JFK,Drama|Mystery|Thriller,0,156,Damien McOnie,Cesar Sheeres,Chauncey Moss,Lulu Keoghan
992,Little Otik (Otesánek),Comedy|Drama|Fantasy,0,201,Ollie Nevin,Zonnya Sukbhans,Barney Bowlands,Blane Londing
680,Rose Red,Horror|Mystery|Thriller,0,138,Merrile Lebell,Saidee Swendell,Fax Coyne,Matt Pounder
338,"Chipmunk Adventure, The",Adventure|Animation|Children|Comedy|Fantasy|Musical,0,232,Nicholas Fealty,Norby Dewsbury,Ann-marie Huffa,Berkley McVie
286,Swann in Love (Un amour de Swann),Drama,0,134,Axe Ginnety,Eldon Van Bruggen,Hasty Tarbett,Bevon Islep
697,Signs,Romance,0,149,Pen Maytom,Ray Feak,Lena Scholefield,Ursola O'Fallowne
227,"Long Ships, The",Adventure,0,176,Barbe Arnaud,Kristos Earl,Galvin Struijs,Mathias Beardon
654,Killer McCoy,Drama,0,236,Madelina Crock,Gard Juanes,Olympia Syrad,Ketti Appleford
996,Battleship Potemkin,Drama|War,0,231,Vitoria Taynton,Lana Trelease,Saxon Bonhan,Julietta Rhys
866,"Education of Charlie Banks, The",Drama,0,218,Obie Eagling,Ronnica Dwane,Editha Parnham,Roze Gilyatt
817,The Man from Acapulco,Action|Comedy|Fantasy|Romance,0,180,Iorgos Estabrook,Antonino Pursey,Janot Banbrick,Hamlin Sear
29,"Delphine 1, Yvan 0",Comedy,0,72,Judas Cleveland,Fionna Lagde,Elfrida Golden of Ireland,Laurent Maskall
803,Charlie Chan in Dangerous Money,Crime|Mystery,0,116,Hale Hatliffe,Jerrold Bowstead,Homerus Kings,Matt Challace
358,El chocolate del loro,Comedy,0,191,Nadeen Woodworth,Kaja Jailler,Salem Foley,Lawrence Godier
915,"Bicycle, Spoon, Apple (Bicicleta, cullera, poma)",Documentary,0,177,Maris Gosden,Gwendolin Welland,Angil Barnewall,Jerrine Fetter
387,Every Girl Should Be Married,Comedy|Romance,0,36,Allx Bernardotte,Sig Parkyn,Clarice McCobb,Robbi Whittam
536,"Private Life of Don Juan, The",Comedy|Drama|Romance,0,107,Francine Elsmere,Thorndike Cowpe,Brigitta Canero,Fernandina Klyner
428,Time of Eve (Eve no jikan),Animation|Romance|Sci-Fi,0,237,Troy Yates,Kamillah Vannar,Yettie Assante,Trever Trueman
638,Under the Sun of Satan (Sous le soleil de Satan),Drama,0,185,Bob Cleugh,Demetrius Hirsthouse,Nevins Batalle,Edd Jobbins
365,Pray the Devil Back to Hell,Documentary,0,171,Rania Navan,Chrissy Mothersole,Koo Duckhouse,Brena Laverenz
232,Hedwig and the Angry Inch,Comedy|Drama|Musical,0,110,Nial Adamkiewicz,Della Gainsford,Yancey Denacamp,Gwenneth Rate
448,Make Like a Thief (Juokse kuin varas),Comedy|Crime|Thriller,0,206,Shurlocke Rainville,Fenelia Vane,Dinny Jaume,Christy Baike
193,Puppet Master 4,Horror|Sci-Fi|Thriller,0,78,Maxi Kosiada,Oralie Duester,Dee Bilney,Pinchas Elliker
77,"Wall, The (Die Wand)",Drama|Fantasy,0,126,Sianna Salsberg,Doralynn Eilles,Elihu Antonias,Gregg Bucknall
801,$5 a Day,Comedy|Drama,0,136,Sarajane Polotti,Richmond Quilleash,Harli Le Brum,Laurens Surgeon
109,Places in the Heart,Drama,0,184,Lavinia Reiglar,Bary Brind,Mehetabel Bruniges,Conney McGlade
939,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi,0,99,Bernardina Crowche,Renie Bartalot,Sondra Veldman,Constantina Callaway
91,Chicago,Comedy|Crime|Drama,0,67,Mortimer Hargess,Nicol De Roos,Margarethe Sharratt,Walden Bondesen
80,Backbeat,Drama|Musical,0,144,Nap Bambery,Tandy Downey,Misti Sheara,Falkner Franks
130,Guilty (Présumé coupable),Drama,0,145,Priscella Siddon,Kirstin Karpf,Mattie De Blasio,Melessa Charlet
996,Rumble Fish,Drama,0,221,Lonni Maude,Miguelita Rochester,Jsandye Tukely,Gael Ravenshaw
515,Münchhausen,Adventure|Comedy|Fantasy,0,100,Lainey Whoston,Tresa Kosiada,Bill Penylton,Myrtie Wimbush
195,Blues Harp,Crime|Drama,0,223,Dolf Spall,Lotti Essame,Edmon Aggio,Nelli Swenson
783,Night and the City,Film-Noir|Thriller,0,107,Emmett Dunne,Uriel Prene,Hannah Annandale,Quinton Teasdale-Markie
744,"Silent House, The (La casa muda)",Horror|Thriller,0,221,Guillermo Birtchnell,Janeen Beaufoy,Philippa Titman,Lebbie Ghest
444,Bitter Rice (Riso amaro),Drama,0,161,Anton Jerrold,Marjie Skone,Bendicty MacCawley,Anissa Djurkovic
820,Get Over It,Drama,0,147,Garrott Mealing,Katti McGahern,Alvie Edmeads,Immanuel Bardell
71,Window to Paris (Okno v Parizh),Comedy|Fantasy,0,198,Marni Josephoff,Carmen Merrgen,Gabbi Bernardo,Dania Treadgall
773,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",Animation|Comedy|Drama|Romance|Sci-Fi,0,169,Rollin Roskelly,Roobbie McGinty,Morly Boulde,Tobe Else
459,"Last Flight of Noah's Ark, The",Adventure|Children|Comedy,0,126,Ev Stocky,Tamarah Schubart,Jemmie Pantling,Serge Giovannetti
254,Satyricon,Drama,0,229,Alvira Lawn,Guinna Swiffan,Fiona Eul,Rustin Benzies
491,All the President's Men,Drama|Thriller,0,210,Carver Filtness,Zachery Hufton,Shea Kelloch,Lewie Crockford
579,The Island,Drama|Mystery,0,193,Heather Plues,Nalani Tyhurst,Jeniffer Ferenczy,Kristan Falkinder
84,Cyrano de Bergerac,Drama|Romance,0,37,Goddart Yoslowitz,Birgit Pennrington,Freda Nazer,Lonni Creer
578,Gigantic,Comedy|Romance,0,110,Caryl McManus,Cristabel Trayte,Alisander Doxsey,Drucy Vannar
108,Three Brothers (Tre fratelli),Drama,0,85,Carry Relf,Erl Penchen,Kellina Caughtry,Horst McMonnies
674,The Loyal 47 Ronin,Drama,0,68,Garek Jarry,Clerissa Edmundson,Humfrid Wackley,Pearle Botly
999,C'mon Man,Comedy,0,82,Theressa Wolpert,Selma De Ath,Ramsey Baudouin,Arni Willerton
9,Something New,Comedy|Drama|Romance,0,216,Lynnell Guyer,King Reder,Kellen Boner,Georgiana Parrish
239,Advantageous,Children|Drama|Sci-Fi,0,88,Candace Hatt,Lisetta Fawley,Garwin Saffrin,Cesare Orsay
329,"Dragon Missile, The (Fei long zhan)",Action,0,177,Saxon Ilyas,Ermengarde Terbeek,Granville Dencs,Tiphany Raise
250,All Access,Documentary|Musical|IMAX,0,42,Dolorita Congreve,Chad Fullerlove,Gerry Waadenburg,Heall Hug
490,Asylum,Horror|Thriller,0,75,Isaak Rubinovitch,Stillman Landers,Carson Gregoli,Minta Kinnear
378,"Club, The",Horror,0,141,Berk Ackroyd,Patrice Chopping,Josy Malarkey,Franciskus Bissill
349,Only the Young,Documentary,0,148,Vincent Esposita,Mortie Duinbleton,Camel Levins,Nikoletta Lightbourne
909,Indiscreet,Comedy|Romance,0,98,Rodger De Courtney,Gwenni Pechell,Carolann Bindin,Leland Redgate
214,Godzilla vs. Megalon (Gojira tai Megaro),Action|Sci-Fi,0,74,Helga Gunson,Nanny Fernehough,Wilhelm Raincin,Marcellina Philippon
368,Rocco and His Brothers (Rocco e i suoi fratelli),Crime|Drama,0,199,Theresina Keford,Shelton Fritchly,Giusto Simpole,Dewitt Mee
666,"Romantic Englishwoman, The",Comedy|Drama,0,117,Ulysses Bonsale,Billy Loughrey,Georgi Casaccia,Nikolia Deeman
695,The Two Policemen,Comedy,0,124,Amanda Biesinger,Devora Goullee,Abey Kennett,Isa Crampin
462,The Woodcarver,Drama,0,205,Ebeneser Hayward,Fianna Hayer,Jennilee Sjostrom,Franzen Rubbens
747,Son of God,Drama,0,237,Darya Gorham,Biddy Spinetti,Eddie Proske,Nathanael Simak
870,Tears of April (Käsky),Drama|Romance|War,0,228,Berti Saxelby,Tatiana Ary,Yorker McAlester,Whitaker Pavlitschek
794,Candyman,Horror|Thriller,0,213,Peggy Melvin,Rosina Joselin,Philly Bockmaster,Christine Boate
755,Drag Me to Hell,Comedy|Horror,0,238,Hymie Turfs,Emyle Mosley,Hannie Gusticke,Michale Canas
726,Incendiary,Drama|Mystery|Romance|Thriller,0,235,Ced Marini,Sheeree Nichols,Tiff Matelaitis,Pryce Housbie
416,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War,0,160,Jacquelynn Glasheen,Lief MacTrustrie,Wilhelm Maypes,Kristyn O'Cannan
557,"Sea Wolves, The",Action|War,0,41,Genevra Salandino,Timothee Skoughman,Casey Seddon,Riley Comazzo
209,Bickford Shmeckler's Cool Ideas,Comedy|Romance,0,67,Ronni Czapla,Leonardo Macauley,Starr Wyld,Eduardo Bassingden
368,What If,Comedy|Drama|Romance,0,127,Gearard Downing,Merrielle Rollett,Shelia Marklow,Iolande Wooles
888,Winter Passing,Drama,0,195,Chicky Bennington,Colene Chicco,Free Speere,Lemar Honeywood
18,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,0,129,Aloysius Jepensen,Barclay Gordon,Bronnie McTeer,Nehemiah Kerins
472,Four Lions,Comedy|Drama,0,58,Ronny Boxell,Aura Cuschieri,Evangeline Rodenburgh,Krista Sparey
492,"Intern, The",Comedy,0,113,Alma Bartak,Binnie Tomkies,Riannon Stopp,Grata Kerfoot
606,27 Dresses,Comedy|Romance,0,72,Edna Fetherby,Harwell Greenaway,Leland Keelinge,Mallory Champneys
669,Jazz,Documentary,0,236,Nicholle Louisot,Ambrose Juggings,Tessa Aspinal,Kaitlin Catonne
30,Western,Comedy|Romance,0,179,Mikel O'Duggan,Madlen Misson,Ernesto Schutze,Thacher Boylund
14,Eddie Murphy Raw,Comedy|Documentary,0,101,Kassia Speller,Idalia Knagges,Ebeneser Andrzejczak,Web Laviss
120,After Last Season,Drama|Thriller,0,46,Kellby Rich,Burty Loram,Oralia Poynton,Brok Downing
656,American Teen,Documentary,0,126,Moshe Delbergue,Roseann Sobtka,Billy Zanolli,Allegra Durie
893,Valley of the Bees (Údolí vcel),Drama,0,168,Conrad Goter,Myrtle Truin,Augusta O'Mailey,Melicent Childs
374,Come and Get It,Drama,0,79,Addi Feldmesser,Rhody Simionescu,Saloma Hatcher,Danell Klugel
306,Hangtime - Kein leichtes Spiel,Drama,0,183,Yuma MacKniely,Libbey Weich,Olivier Shaylor,Fin Skottle
598,Every Day,Comedy|Drama,0,163,Ronni Stichall,Orion Tordiffe,Addison Caen,Clarisse Gibbieson
49,Alice,Drama,0,50,Constantine Menilove,Lucille Howse,Donaugh Surmeir,Gris Lamplugh
977,Whatever Happened to Harold Smith?,Comedy,0,36,Grover Daggett,Hilary Antosch,Olav Petricek,Horatio Gouldsmith
155,Lowlands (Tiefland),Drama,0,205,Duky Dudley,Auguste Stopps,Glad Simonutti,Shay Lademann
604,Stalin,Drama,0,180,Margarethe Burnep,Eustace Bundock,Mano Merrydew,Irv Lavallie
213,Aliens,Action|Adventure|Horror|Sci-Fi,0,225,Martin Hatchell,Merci MacCauley,Brigg Marklow,Alaine Dedenham
19,Robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,0,181,Benni Hackney,Carlen Erlam,Colette Coviello,Marcelia Ferriman
224,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,0,223,Jazmin Brogiotti,Margareta Chew,Meade McCree,Freida Todarello
13,Night and the City,Film-Noir|Thriller,0,187,Esme Jacop,Bridget Lamacraft,Amalita Grasha,Goldarina De Souza
382,Brain Damage,Comedy|Horror,0,49,Lidia Hessing,Burnaby Kerley,Ali Growy,Olivia Yeowell
471,Stacy's Knights,Drama,0,123,Zerk Michal,Page Rowlson,Gavrielle Ironmonger,Christy Carek
437,"Exterminator, The",Action|Crime|Thriller|War,0,181,Augusto Colyer,Abdul Piercy,Brenna Bowton,Reginald Daymont
421,"Deal, The",Drama,0,226,Theodoric Bugden,Katee Barkway,Chantal Losseljong,Crissy Tschirasche
73,A Rumor Of War,(no genres listed),0,112,Alley Millsap,Pepillo Leveridge,Alexandro Gentzsch,Corette Kittow
372,Operación Cannabis,Action|Adventure|Comedy|Crime,0,94,Celinda Forde,Inessa Matthews,Roxie Brierly,Martin Purser
418,The Law of the Weakest,Crime|Drama|Thriller,0,181,Ichabod McLenahan,Lorry Spohr,Amelie Hoopper,Sherill Lingwood
423,"I Am Taraneh, I Am Fifteen Years Old (Man, taraneh, panzdah sal daram)",Drama,0,155,Thorsten Jeenes,Isacco Forsdicke,Maurise Devereu,Lotty MacMychem
704,My Last Day Without You (Nie mehr ohne Dich),Comedy|Drama|Romance,0,164,Siobhan Clohessy,Suzette Dorset,Allard Paffitt,Hettie Nilges
51,Jeremy,Drama|Romance,0,126,Arielle Walklot,Antonie Sharrocks,Danielle De Cristoforo,Tiphani Hadigate
4,By the People: The Election of Barack Obama,Documentary,0,218,Adan Philipeaux,Ed Spencley,Reinold Rookes,Drucy Boner
734,Panama Hattie,Comedy|Musical,0,209,Renae Giddins,Amanda Henryson,Romain Angeau,Hernando Winnett
806,"Silent World, The (Le monde du silence)",Documentary,0,200,Francyne Champagne,Joli Rosiello,Clari Swains,Dotti Kohneke
302,Burning Secret,Drama,0,75,Ailene Oleksiak,Bathsheba Souster,Jeth Darville,Renard Nairn
658,Beyond Tomorrow (Beyond Christmas),Drama|Fantasy|Romance,0,34,Frans Shortland,Windham Tetlow,Shandeigh Briscoe,Brigg Crusham
196,Bad Biology,Comedy|Fantasy|Thriller,0,136,Eveline Pagitt,Burl Ludee,Marget McAuslan,Hertha Matskiv
217,Remember Me,Drama|Romance,0,91,Cinnamon McMurtyr,Callie Cunnane,Lucio Bratt,Pieter Sabater
427,Remember the Night,Comedy|Drama|Romance,0,77,Adora Kanter,Lida Poppy,Silvano Briddock,Derek Cranston
763,"Sitter, The",Comedy,0,155,Kristine Knyvett,Manon Mallam,Merrick Bateson,Jacqui Railton
186,Flame and Citron (Flammen & Citronen),Action|Drama|War,0,139,Wynn Becerra,Gwenny Kasparski,Dulcie Maskelyne,Lesly Abbes
